382.3,169.6,258.1,178.8,164.6,204.3,171.9,269.9
379.1,169,254.3,178.8,162.6,206.2,173.8,270.8
375.7,168.2,250.8,179.4,160.6,208.1,176.1,271.9
372.7,168,247,180.3,158.7,210.1,178.6,272.9
369.8,167.5,243.2,181.3,157.2,211.8,181.7,274
366.5,167.3,239.3,182.5,155.8,213.5,184.7,275.3
362.9,166.7,235.8,183.3,154.4,215.5,188.3,276.7
359.3,166.1,232.6,184.6,153.2,217.3,192.1,278.2
355.9,165.6,229,186.8,152.3,219.2,196.1,279.8
351.9,164.7,225.1,188.4,151.3,221.2,200.1,281.3
348,164.1,221.8,189.4,150.6,223.4,204.2,282.7
344.4,163.7,218.6,191,149.7,225.3,208.3,284
340.9,164.1,215.5,192,149.4,227.2,212.8,285.4
337,163.7,211.9,192.5,148.8,229,217.2,286.4
333,164,208,193.2,148.2,231.1,221.8,287.7
329.3,163.2,204.3,193.8,147.9,232.9,226.3,288.6
326,163.2,201.1,195.5,147.8,234.1,230.7,289.4
321.5,163.9,197.3,196.3,148,235.6,235.1,290.2
317,164.6,194.2,197,148.1,237,239.9,290.8
313.3,165.1,192,197.8,148.6,238.5,244.8,291.7
309.6,165.8,189,199.7,149.4,239.9,249.9,292.2
305.6,166.1,186,202.1,150.2,241.4,255.2,292.7
301.5,165.7,182.6,203.5,150.7,242.9,260.2,293.3
297.6,166,179.9,205.3,151.8,244.4,265.3,294.2
293.6,166.5,177.6,208,153.2,245.5,270.2,294.2
289.3,167.4,175.3,209.4,154.5,247.1,275.6,294.4
285,168,172.1,210.2,156.3,248.9,280.7,294.6
281.8,168.3,169.5,212,157.7,250.8,286.1,294.5
278.9,168.8,167.3,213.2,159.6,252.9,291.6,294.6
275.1,169.4,164.5,213.7,161.6,254.6,297,294.1
271,169.9,162.2,214,163.3,256.2,302.6,293.8
267.3,171,160,213.9,165.7,257.8,308.2,293.5
263.5,172.1,158.2,214.5,168.4,259.3,313.4,292.7
259.8,172.8,156.7,215.5,171,261,319.1,291.9
256.3,172.9,155,215.5,173.8,262.9,324.6,291.4
252.9,173.4,153.4,216.9,176.8,264.6,329.9,290.8
251.22,173.89,152.94,217.17,178,265.61,333.06,290.5
249.5,174,152.63,217.38,179.63,266.38,335.88,290.25
247.29,174,151.93,217.64,181,266.79,338.5,289.79
245.5,174.5,151.17,218.5,182.5,267.67,341.33,289.5
